LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:0abcfc,тут не буду скромничать,i ain't gonna be modest about this,,Original,FishBuyerBrokenBoat
line:b37395,что касается лодок...,when it comes to boats...,,Original,FishBuyerBrokenBoat
line:eb8dca,я знаю их ОТ и ДО,i know the ins and outs,,Original,FishBuyerBrokenBoat
line:28267f,от носа до кормы,the lefts and rights,,Original,FishBuyerBrokenBoat
line:8cc70e,от рассвета до заката,the ups and downs,,Original,FishBuyerBrokenBoat
line:3be7b3,да с любых сторон!,and any other this ways and\nthat ways you can think of!,,Original,FishBuyerBrokenBoat
line:83350a,а почему ты спрашиваешь?,why do ya ask?,,Original,FishBuyerBrokenBoat
line:e87663,ну,well,,Player,FishBuyerBrokenBoat
line:ac7842,наша лодка издаёт странные звуки...,our boat is making a weird noise...,,Player,FishBuyerBrokenBoat
line:9ba3c2,о да,oh yeah,,Original,FishBuyerBrokenBoat
line:e1455f,лодки вообще любят тарахтеть,boats'll make all sorts of noises,,Original,FishBuyerBrokenBoat
line:28894b,они жутко болтливые\nдля куска металла!,they're awfully chatty for\na chunk of metal!,,Original,FishBuyerBrokenBoat
line:28a2b7,"я так понимаю, вы хотите,\nчтоб я глянул вашу лодку?",i reckon you want me to\ntake a look at it?,,Original,FishBuyerBrokenBoat
line:b71cce,если ты не против!,if you don't mind!,,Player,FishBuyerBrokenBoat
line:e63629,ну конечно!,well o' course!,,Original,FishBuyerBrokenBoat
line:07e4c1,"посмотрим, что можно сделать",let's see what we can do,,Original,FishBuyerBrokenBoat
line:4b3f03,эммм,uhhhh,,Player,CrashedBoat2
line:c3309c,не заводится?!,it's not starting!?,,Player,CrashedBoat2
line:89b64c,ЧТО?!,wait WHAT?!,,Original,CrashedBoat2
line:288afe,"ладно, сейчас вроде нормально",okay i think it's working now,,Player,CrashedBoat3
line:6712de,ФУХ,PHEW,,Original,CrashedBoat3
line:8f7b2a,ха,ha,,Original,CrashedBoat3
line:d2a8d6,я уже приготовилась паниковать!,i was getting ready to freak out!,,Original,CrashedBoat3
line:c1da40,...,...,,Original,KidBoatBroken
line:966e00,ты в порядке?,you ok?,,Player,KidBoatBroken
line:532001,да,yeah,,Original,KidBoatBroken
line:ef0c37,"я до сих пор, типа...",i'm still like...,,Original,KidBoatBroken
line:14db5d,вау,wow,,Original,KidBoatBroken
line:611289,это было мощно,that ramp was sick,,Original,KidBoatBroken
line:ef052c,точно ведь ничего не взорвётся?,"it's really not gonna explode, right?",,Original,KidBoatBroken
line:64710a,однозначно нет,definitely not,,Player,KidBoatBroken
line:709f41,окей...,okay...,,Original,KidBoatBroken
line:fef686,,so,,Original,KidRequestChallengeFixed
line:902ab8,"теперь, когда мы выбрались\nиз этой передряги...",now that we're\nout of that pickle...,,Original,KidRequestChallengeFixed
line:10f389,"может, ты",did you maybe,,Original,KidRequestChallengeFixed
line:e55d9c,хочешь,wanna,,Original,KidRequestChallengeFixed
line:72c468,...ещё раз попробовать\nмой челлендж?,...try my challenge again?,,Original,KidRequestChallengeFixed
line:f46919,эм,uh,,Player,KidRequestChallengeFixed
line:edbbcd,в этот раз без трамплина!,BUT this time with no ramp!,,Original,KidRequestChallengeFixed
line:da1e55,"никаких трамплинов, ВООБЩЕ!",absolutely ZERO ramps!,,Original,KidRequestChallengeFixed
line:fdd047,просто старые добрые\nбезтрамплиновые покатушки?!,just regular good old\nrampless boating fun?!,,Original,KidRequestChallengeFixed
line:16a42d,повторим мой челлендж?,wanna try my challenge again?,,Original,KidRequestChallengeFixed
line:1d09fe,если всё-таки захочешь\nпопробовать ещё раз,if you're willing to\ngive it another go,,Original,KidRequestChallengeFixed
line:d12633,я была бы очень рада!,i'd love it if you'd\ntry my challenge again!,,Original,KidRequestChallengeFixed
line:7c10e6,ну хорошо!,oh alright!,Dialogue choice.,Player,KidRequestChallengeFixed
line:8e2559,может позже?,maybe later?,Dialogue choice.,Player,KidRequestChallengeFixed
line:38015b,справедливо,fair enough,,Original,KidRequestChallengeFixed
line:313674,можно я тебя высажу?,can i drop you off?,Dialogue choice.,Player,KidRequestChallengeFixed
line:7a6f5e,"хорошо, как скажешь",okay then,,Original,DropOffKid
line:9a4faa,"не дуйся, клэр!","take it easy, claire!",,Original,DropOffKid
line:a24209,оу,oh,,Original,DropOffKid
line:e1ed39,конечно,sure,,Original,DropOffKid
line:890fa3,извини,sorry,,Player,DropOffKid
line:53e7de,мне надо кое-что сделать,i've got some\nstuff i need to do,,Player,DropOffKid
line:9683a6,всё нормально,that's ok,,Original,DropOffKid
line:7b41d2,было весело!,this was fun!,,Original,DropOffKid
line:e0cabf,"я думала о том, что\nвышло в прошлый раз",so i was thinking\nabout last time,,Original,BeforeBoatRaceStartFixed
line:29b389,и решила добавить\nещё одно правило...,and i thought i'd\nadd an extra rule...,,Original,BeforeBoatRaceStartFixed
line:91b87e,"...правило, которое поощряет\nбезопасное вождение!",...a rule that promotes\nsafe boating practices!,,Original,BeforeBoatRaceStartFixed
line:39a70d,окей,ok,,Player,BeforeBoatRaceStartFixed
line:4cdb7c,"за каждый раз, когда ты бьёшься\nо камень или что-то такое",whenever you hit a rock or something,,Original,BeforeBoatRaceStartFixed
line:6e59ad,тебе добавляются штрафные 10 секунд,i'll penalize you by adding\n10 seconds to your score,,Original,BeforeBoatRaceStartFixed
line:8763d9,идёт?,how does that sound?,,Original,BeforeBoatRaceStartFixed
line:bd7315,идёт!,sure!,,Player,BeforeBoatRaceStartFixed
line:3732b7,я справлюсь!,i can handle that!,,Player,BeforeBoatRaceStartFixed
line:70a61e,твоё лучшее время было {{BoatRaceBestTimeText}} с,your previous best time was {{BoatRaceBestTimeText}} seconds,,Player,BeforeBoatRaceStartFixed
line:2992c5,"как думаешь, сможешь побить рекорд?",think you can beat that?,,Player,BeforeBoatRaceStartFixed
line:9877ff,постараюсь!,i'll give it a shot!,,Player,BeforeBoatRaceStartFixed
line:a62945,"повтори, что нужно\nдля победы?",how do i win again?,,Player,BeforeBoatRaceStartFixed
line:00d88c,уложись в две минуты!,finish in under 2 minutes!,,Original,BeforeBoatRaceStartFixed
line:952058,и постарайся ни обо что\nне биться!,and try to avoid hitting things!,,Original,BeforeBoatRaceStartFixed
line:56d5e9,хорошо,right,,Player,BeforeBoatRaceStartFixed
line:d574cf,иии финиш!,aaand that's TIME!,,Original,BoatRaceWon
line:af97f6,ты уложилась всего в {{BoatRaceTimeText}} с!,you finished in just {{BoatRaceTimeText}} seconds!,,Original,BoatRaceWon
line:2abab6,и это с {{BoatRacePenalties}} штрафами!,and that's AFTER your {{BoatRacePenalties}} penalties,,Original,BoatRaceWon
line:506eb1,и это со штрафом!,and that's AFTER your penalty!,,Original,BoatRaceWon
line:72712c,и знаешь что?,so guess what?,,Original,BoatRaceWon
line:0182a2,ты ВЫИГРАЛА!,you WON!,,Original,BoatRaceWon
line:45c95a,да-а!,yesss!,,Player,BoatRaceWon
line:0848a7,дай пять?,high five?,,Player,BoatRaceWon
line:21e98c,оох,eh,,Original,BoatRaceWon
line:b70adb,лень шевелиться,too lazy to move,,Original,BoatRaceWon
line:9a6bfe,возьми лучше приз!,but i do have a gift for you!,,Original,BoatRaceWon
line:c6c2df,оно поможет тебе подняться в\nвоздух даже без трамплина!,"that'll help you get air,\neven without ramps!",,Original,BoatRaceWon
line:4cc323,ты ПРОСТО УНИЧТОЖИЛА\nпрошлый рекорд в {{BoatRaceBestTimeText}} с!,you ABSOLUTELY DESTROYED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Original,BoatRaceWon
line:8283d1,"по-моему, это заслуживает\nаплодисменты и «ДА, ЁШКИН КОТ!»","i think that deserves a ""HECK YEAH!""",,Original,BoatRaceWon
line:e78f9d,"да, ёшкин кот!!",heck yeah!!,,Player,BoatRaceWon
line:ab0ea7,ты СТЁРЛА В ПОРОШОК\nпрошлый рекорд в {{BoatRaceBestTimeText}} с!,you COMPLETELY ANNIHILATED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Player,BoatRaceWon
line:f9a711,это заслуживает оценки\n«ПОЛНЫЙ КАЙФ!»,"i think that deserves a ""COOL BEANS!""",,Player,BoatRaceWon
line:95b1b6,полный кайф!!,cool beans!!,,Player,BoatRaceWon
line:0492dd,ты ДЕЗИНТЕГРИРОВАЛА\nпрошлый рекорд в {{BoatRaceBestTimeText}} с!,you UTTERLY OBLITERATED your\nlast score of {{BoatRaceBestTimeText}} seconds!,,Player,BoatRaceWon
line:4910de,это заслуживает целое\n«ВА ВА БУП БУП!»,"i think that deserves a ""WA WA BOOP BOOP!""",,Player,BoatRaceWon
line:62b09b,э-э,uh,,Player,BoatRaceWon
line:b414bf,ва ва буп буп?,wa wa boop boop?,,Player,BoatRaceWon
line:8d42d8,ой,oops,,Original,BoatRaceWon
line:8f7699,это локальный мем,that one's an old friend meme,,Original,BoatRaceWon
line:8f4053,локальный мем...,old friend meme...,,Player,BoatRaceWon
line:5f96e8,типа,you mean like,,Player,BoatRaceWon
line:99f37c,прикол для друзей?,inside joke?,,Player,BoatRaceWon
line:0b6ac8,"да, смысл тот же",yeah same diff,,Original,BoatRaceWon
line:649294,иии финиш!,aaand that's TIME!,,Original,BoatRaceLost
line:98be75,ты уложилась в {{BoatRaceTimeText}} с!,you finished in {{BoatRaceTimeText}} seconds!,,Original,BoatRaceLost
line:91d815,это если считать с {{BoatRacePenalties}} штрафами,"if you include your {{BoatRacePenalties}}\npenalties, that is",,Original,BoatRaceLost
line:7996d1,это если считать со штрафом,"if you include your\npenalty, that is",,Original,BoatRaceLost
line:052f51,"блин, медленно!","drat, not fast enough!",,Player,BoatRaceLost
line:4b6c1f,но всё равно весело!,it was still fun tho!,,Original,BoatRaceLost
line:0c786a,"скажи, если захочешь\nещё попробовать",lemme know if you wanna\ngive it another shot,,Original,BoatRaceLost
line:d977ac,хорошее время!,nice score!,,Original,BoatRaceLost
line:292d27,"конечно, не предыдущие {{BoatRaceBestTimeText}} с",not as good as your previous score of {{BoatRaceBestTimeText}} seconds,,Original,BoatRaceLost
line:4614f5,но всё ещё хорошо!,but still good!,,Original,BoatRaceLost
line:08d0a6,м-м,um,,Original,BoatKidThanks
line:df481d,просто хотела сказать,i just wanted to say,,Original,BoatKidThanks
line:e3ea2f,"спасибо, что нормально отнеслась\nко всей этой теме с трамплином",thanks for being cool\nabout the ramp thing,,Original,BoatKidThanks
line:896fd6,и,and,,Original,BoatKidThanks
line:17bd81,что не сказала папе...,not telling dad...,,Original,BoatKidThanks
line:95d0a0,не заморачивайся!,it's all good!,,Player,BoatKidThanks
line:d3edae,хорошо идёт,it's pretty good,,Original,WhatchaReading
line:c0a0fa,я быстро читаю,i'm a fast reader,,Original,WhatchaReading
line:70aff2,"скоро закончу, наверное",so i should be finished soon,,Original,WhatchaReading
line:b4aee5,что читаете?,so whatcha reading?,,Player,DadDeerNoQuestions
line:891680,"а, это?",oh this?,,Original,DadDeerNoQuestions
line:7e841d,обычная художка,just some fiction,,Original,DadDeerNoQuestions
line:9ed0ed,прикольно,cool,,Player,DadDeerNoQuestions
line:10778e,так о чём она?,so what's it about?,,Player,DadDeerNoQuestions
line:fc45af,кто она?,what's what about?,,Original,DadDeerNoQuestions
line:4c0f79,ваша книга!,your book!,,Player,DadDeerNoQuestions
line:f4254e,"а, книга","oh, uh",,Original,DadDeerNoQuestions
line:21600f,это фантастический роман,it's a fantasy novel,,Original,DadDeerNoQuestions
line:22551d,,"so, you know",,Original,DadDeerNoQuestions
line:9b441c,он про... магию и всё такое,it's about magic and stuff,,Original,DadDeerNoQuestions
line:c12e5d,интересно,nice,,Player,DadDeerNoQuestions
line:12da43,просто убиваю время,just killing time,,Original,DeerWhatsUpToBook
line:678f25,тоже ничего,not much either,,Original,DeerWhatsUpToBook
line:3a5e91,вообще ничего,nothing really,,Original,DeerWhatsUpToBook
line:a3b613,пока!,see ya!,,Player,DeerDadSeeYa
line:892b16,,soo,,Player,WhatchaReadingActualText
line:2532c6,а как называется книга?,what's the name of the book?,,Player,WhatchaReadingActualText
line:20d52d,ну...,well...,,Original,WhatchaReadingActualText
